geneID,786_M1A_1,786_M1A_2,786_M1A_3,786_O_1,786_O_2,786_O_3,HK2_1,HK2_2,HK2_3
1307,141,132,128,94,81,88,878,1087,1196
576,247,224,196,295,234,274,331,423,502
100423028,0,0,0,0,0,0,0,0,0
90853,1002,1048,1049,680,572,603,825,1111,1293
8073,12941,13829,13480,15127,12770,15013,8777,11807,13492
10657,14503,14691,14967,17466,14543,16653,12186,16133,18470
55116,795,810,817,825,637,796,952,1084,1410
100847018,0,0,0,0,0,0,0,0,0
23633,6131,6452,6247,7901,6834,7481,5168,6245,7658
200081,6983,7318,7156,8859,7369,8235,4895,6197,7220
79140,77,62,66,33,26,26,162,209,221
56063,411,428,363,375,323,376,270,385,382
55721,255,300,255,286,245,325,209,265,324
149069,1,4,5,2,1,3,4,5,3
8668,10724,11146,10970,12468,10260,11848,9080,11907,12996
339483,10,17,26,11,5,5,6,17,14
84734,5,3,5,1,1,1,0,0,0
3932,3,5,4,14,8,7,384,391,472
3065,8586,8915,8926,9560,8322,9460,9004,12304,13378
65108,2296,2339,2262,2816,2342,2724,5819,7728,8847
100128071,19,17,20,20,16,21,9,37,29
81629,108,87,108,89,93,105,31,37,38
55108,2458,2379,2382,2867,2375,2759,2966,3661,4268
728116,0,0,0,0,0,0,30,41,58
653121,423,410,503,533,496,565,523,622,758
339487,998,1051,1025,1056,964,1068,601,860,857
5928,4588,4784,4897,5712,4811,5499,4559,5927,6404
81493,247,261,257,457,412,460,119,172,194
57648,6406,6315,6219,7127,5457,6130,3820,4410,5467
8565,6823,7334,7302,8530,7236,7938,5213,6727,7919
64766,1389,1568,1582,1687,1511,1716,856,1096,1131
252995,4,7,3,8,6,8,59,56,81
3208,3,2,1,7,5,8,0,0,1
113452,3564,3585,3321,3558,2723,3218,1680,2387,2635
127544,1533,1632,1597,1463,1176,1394,904,1164,1370
204,7705,8035,8111,9388,7869,9082,5549,7590,8464
113451,151,136,144,183,133,185,123,179,178
55223,369,335,381,375,285,371,301,352,445
149076,1,4,3,153,165,189,612,794,878
127550,0,0,0,2,0,1,7,4,9
1912,5911,6052,5837,5325,4600,5003,3198,4236,4841
100500853,0,2,0,1,1,2,0,0,0
101929464,2,0,0,2,0,0,1,0,2
7579,263,352,356,385,361,388,153,196,241
114784,0,0,0,2,1,0,0,0,0
127540,0,0,0,0,0,0,0,0,0
402779,0,0,0,0,0,0,0,0,0
84970,0,0,0,0,0,0,0,0,0
693137,0,0,0,0,0,0,0,0,0
2709,0,3,0,0,1,2,4,5,5
127534,1,3,2,5,9,5,12,26,19
2707,1,2,0,3,1,2,192,224,267
2701,0,0,0,0,0,0,0,0,0
113444,1925,2027,1918,1973,1659,1888,1124,1664,1840
58512,0,0,0,2,0,1,24,35,36
653160,40,52,41,51,42,47,26,26,32
100506144,481,530,482,535,455,495,532,710,744
9204,807,867,842,950,826,979,481,604,706
79830,600,748,647,847,737,775,931,1200,1291
6421,18565,19879,19635,23412,20401,22023,16150,21484,25015
9202,3840,4616,4353,5704,5153,5791,2927,3594,4475
79932,3880,4204,4036,5123,4358,4823,3009,3568,4262
23154,1454,1555,1440,2055,1489,1721,1602,1829,2201
339488,9,8,11,12,9,13,5,4,8
5690,12951,13353,13367,16178,13188,14969,11156,14788,17301
127703,1386,1438,1434,1559,1306,1544,942,1226,1397
63967,3565,4439,4048,4036,3809,3979,3424,4101,4939
192670,570,606,614,690,614,714,524,690,738
26523,1404,1694,1629,1908,1644,1808,1931,2265,2779
192669,605,631,599,796,715,771,784,893,1164
27285,0,0,1,0,1,1,1,0,2
54936,1917,1905,1867,2116,1724,1885,1040,1346,1463
1296,2,3,2,5,7,6,359,502,546
27095,2851,2757,2826,3136,2488,2924,2120,3011,3244
55700,8614,8163,7918,9931,7808,8509,8042,10597,12661
9967,7518,8143,8213,10482,9179,9652,7314,9036,11058
79729,105,96,85,128,119,118,270,336,373
55194,432,387,324,591,472,488,458,692,716
83931,1569,1561,1532,1889,1579,1622,2156,2802,3176
84967,1328,1372,1250,1601,1317,1284,755,997,1120
127700,179,194,203,211,183,221,168,210,247
64960,3365,3139,3271,4000,3303,3659,3186,4406,4946
1441,0,0,0,0,0,0,0,0,0
2899,0,0,0,0,0,0,0,0,0
100422898,0,0,0,0,0,0,0,0,0
728431,153,127,136,142,166,156,115,164,166
80149,451,434,418,448,337,384,467,541,664
102465438,1,2,0,0,3,1,0,0,1
64769,1809,1797,1879,2034,1768,2059,1570,2086,2336
100847010,1,0,0,1,0,1,0,0,1
79753,891,988,978,1210,993,1208,845,1114,1249
7802,3,4,3,1,1,2,0,2,2
29889,4175,4462,4449,4843,4078,4594,2878,3946,4372
284654,0,0,2,0,3,2,0,0,0
54955,857,865,860,971,876,932,656,872,940
55143,7025,7112,7129,7140,5699,6588,3884,4988,5653
284656,1,0,1,0,2,1,14,10,16
149175,2269,2333,2260,2913,2335,2613,2020,2408,2827
79693,962,1101,1035,1269,1089,1192,654,946,1062
127687,1976,1884,1717,2108,1697,1868,1060,1551,1670
4520,1307,1591,1530,1775,1594,1709,1185,1431,1801
3633,599,612,639,837,678,823,663,828,994
10946,6182,6936,6680,7177,6186,6960,5106,7049,7891
2275,663,718,656,811,602,673,812,1055,1276
51118,2310,2505,2579,2772,2441,2671,2129,3021,3405
5453,5,3,2,10,9,5,5,6,1
100500801,0,0,0,0,0,0,0,0,0
339442,1,1,0,0,0,0,0,0,0
64121,1910,1879,2040,2475,2173,2441,1670,2198,2500
100527950,0,0,1,0,0,1,0,1,0
26292,2,7,4,6,3,6,0,7,4
81025,0,0,0,0,0,0,0,0,0
54933,56,41,48,104,122,134,34,61,48
79647,2571,2827,2714,3258,2707,3362,3372,4327,4941
4725,4252,4213,4309,5022,4009,4712,4249,6002,6367
23499,9566,12631,11266,13901,13192,12272,11753,13560,20158
643314,1001,1954,1606,2295,2199,2122,2257,1930,3041
105378950,0,0,1,0,0,0,1,0,0
353500,38,44,39,76,79,105,59,79,95
728448,6,5,2,1,9,7,3,3,3
8761,12061,12888,12807,14192,11773,13015,8203,11084,12988
101929516,1,3,3,2,0,3,3,0,0
677834,5,3,0,3,9,5,4,2,5
26508,0,0,0,0,0,0,16,41,36
84618,0,0,0,0,0,0,0,0,1
51440,2,2,0,3,2,2,12,5,8
10450,626,643,627,743,600,677,1085,1542,1700
656,177,205,181,353,347,416,213,199,282
64064,8,8,6,5,14,8,32,21,22
105378951,0,0,0,0,0,0,2,0,0
101929536,3,5,4,3,3,3,2,1,2
54802,793,815,884,964,863,983,1025,1388,1516
4610,29,34,35,103,80,94,115,137,172
84879,872,976,952,800,743,771,309,460,551
10487,30575,32927,31933,30494,25303,29314,18916,24521,29287
5538,6132,6532,6601,8194,6894,8031,6927,9042,10144
6018,1131,1346,1390,1502,1363,1589,1349,1660,2003
127391,0,0,1,0,1,0,0,0,0
10269,5646,6144,6205,7121,6367,7162,3380,4658,5231
1298,7,6,6,1,3,4,381,554,512
64744,1614,1697,1643,1823,1595,1813,965,1176,1367
65243,144,159,171,187,173,188,203,220,320
339559,23,24,24,10,9,16,108,135,173
64789,464,497,468,554,478,552,488,731,777
127396,121,154,161,146,120,153,138,195,201
9783,75,87,83,172,129,132,73,83,115
100130557,7,14,19,19,6,10,6,22,12
4802,1596,1595,1528,2211,1701,1947,1721,2225,2686
407034,0,0,0,0,0,0,0,1,0
407031,0,0,0,0,0,0,0,0,0
9132,0,1,0,2,1,2,3,4,9
163732,12,10,11,12,7,13,477,668,790
1503,4718,5432,5212,5383,4722,5236,12778,17435,20276
100507178,8,3,10,9,8,10,17,30,15
200172,10,9,6,12,5,9,39,55,61
22955,1850,1894,1829,2064,1687,1925,1023,1263,1559
100132074,4,6,3,7,7,7,45,68,80
1907,4,7,5,32,16,27,23,47,29
59269,732,847,856,713,685,681,839,964,1323
2981,0,0,0,0,0,0,0,1,0
2980,0,0,0,0,0,0,0,0,0
22887,2932,3331,3223,3851,3441,3748,3336,4067,5095
284716,0,0,2,1,0,0,37,37,59
84217,3,1,0,0,0,1,5,1,4
79717,660,652,679,721,620,770,1060,1417,1486
728621,16,18,24,27,20,20,38,44,47
10465,1886,1903,1876,2273,1845,2119,1234,1827,1982
4904,30731,30904,31574,35272,29096,33293,31123,41644,47335
149461,0,0,0,1,0,0,0,0,1
64175,8913,9108,8991,9348,7729,8846,3447,4436,4909
79078,243,263,269,281,242,275,228,294,356
100129924,0,3,1,2,0,1,1,3,1
374969,405,466,470,446,368,487,377,510,575
114625,545,587,595,633,519,620,377,530,572
51058,166,152,150,193,152,177,259,347,346
339539,0,0,0,2,3,2,8,16,19
6513,39046,40872,39236,35675,30309,34882,6045,7517,9298
440584,30,18,28,30,21,24,6,15,8
105378684,3,7,7,8,12,6,4,0,1
440585,12,7,14,24,12,13,10,23,20
10969,6075,6146,5966,6212,5177,5761,5041,7422,8043
102465439,0,0,1,0,1,0,0,0,0
149465,2,2,2,6,6,5,150,165,213
128218,0,0,0,0,0,0,0,0,1
149466,0,0,0,0,0,0,2,2,0
7075,6,7,5,21,16,15,76,96,111
4352,6,10,6,0,5,0,9,12,26
991,18969,18759,18069,17453,13873,15607,6994,9308,10874
64834,5629,5967,5837,6038,5100,5638,3218,3876,4598
102466723,0,0,0,0,0,1,0,0,0
112950,1617,1679,1688,1733,1527,1719,895,1195,1360
23334,1029,1465,1301,1772,1571,1517,856,802,1163
102465440,0,0,0,0,0,0,0,0,0
81888,11,6,7,15,14,18,2,4,8
5792,19393,22295,20583,19602,16351,17172,12743,14617,19369
9682,2074,2263,2178,2579,2230,2492,2213,2700,3218
100132774,53,51,64,53,48,33,17,26,23
6487,751,746,770,621,612,650,296,373,429
101929592,0,0,0,0,0,0,0,0,0
102464830,0,0,0,0,0,0,0,0,0
9048,1331,1228,1231,197,173,183,3,11,9
9670,4001,4085,4078,5195,4220,4910,1607,1898,2370
1802,2949,3093,2860,3049,2464,2680,1470,1869,2177
533,4118,4165,4257,5289,4236,4781,2184,2856,3027
8704,5958,5749,5657,6506,5055,5619,1908,2457,2737
149473,203,194,190,208,192,205,87,102,108
6536,176,179,183,37,20,29,22,19,16
128209,5,4,9,3,3,3,0,1,0
105378952,0,0,0,0,0,0,0,0,0
55929,1384,1362,1355,1281,1038,1137,1234,1770,1825
79033,2855,2807,2735,3083,2584,2847,2323,2975,3284
100874278,8,11,14,13,3,9,14,9,9
55182,3369,3510,3437,3473,2897,3252,2854,3695,4169
100847089,0,0,0,0,0,0,0,0,0
79639,188,192,178,232,175,221,186,239,259
339541,1,1,2,0,6,3,0,2,8
26828,0,0,0,0,1,1,0,0,0
26830,0,0,1,1,0,0,0,0,0
11004,9091,9801,9454,9754,7949,9137,5539,7506,8460
6202,19202,19388,19919,21918,17638,20654,15010,20789,21683
26811,9,8,6,10,8,11,6,12,10
94161,5,2,3,2,5,3,1,3,3
94162,1,4,2,4,3,7,0,4,0
94163,3,4,3,7,9,10,2,8,5
266675,10,16,10,3,2,4,6,5,3
1263,329,367,303,258,236,275,304,414,440
343521,2,3,0,0,2,2,3,7,6
149478,29,30,27,52,52,69,104,109,164
8643,1,1,4,3,6,8,4,10,8
8891,1412,1429,1389,1538,1323,1430,1098,1491,1575
79654,3712,3807,3678,3697,3004,3503,1900,2365,2850
7389,4192,4309,4335,4290,3556,4002,2773,3800,4130
57643,0,0,0,1,1,0,7,2,8
400752,6,7,7,5,2,3,3,1,0
84842,3,5,2,2,0,8,1,0,1
4595,444,478,438,474,367,445,407,531,611
114034,694,819,782,984,803,909,679,913,1002
10420,91,92,81,124,117,141,212,287,285
126661,88,114,91,129,94,139,95,118,134
25974,300,320,329,395,307,369,335,435,509
5052,30377,29868,31266,37466,30794,35350,31188,43832,45751
10327,2809,2825,2883,3071,2396,2824,1655,2255,2341
4678,8148,8855,9034,9519,8240,9151,9992,13124,14177
149483,8,9,7,14,8,6,12,12,10
60313,3881,4086,4047,4690,4052,4752,4057,5184,5953
728963,0,2,2,2,2,0,1,7,0
51249,1009,1080,1040,1176,972,1219,853,1139,1255
3652,504,556,570,756,653,751,539,601,644
23139,4526,4511,4332,4900,3861,4288,3070,3753,4702
8503,667,781,889,1600,1323,1522,1722,2159,2451
101929626,2,4,5,2,1,3,1,0,2
10103,21,19,24,52,33,46,676,883,885
55624,6404,6752,6368,7776,6620,7418,3197,4298,4775
541468,1,0,0,2,0,3,23,43,42
8438,1499,1602,1605,1862,1521,1716,1183,1499,1703
10489,6222,6279,6042,7417,6088,6862,3629,4521,5258
7388,4121,4126,4361,5009,3996,4793,3197,4367,4630
387338,972,1091,1023,1231,1023,1148,547,697,817
2166,17,9,12,19,15,14,9,12,3
729041,5,14,15,20,9,17,5,12,8
101929651,1,1,1,0,3,0,0,0,1
127343,137,134,138,324,254,275,276,358,368
100507423,1,2,1,3,1,4,0,4,0
148930,0,0,0,0,0,0,0,0,0
8569,1476,1582,1560,1523,1298,1471,1045,1467,1649
148932,727,735,682,613,575,670,288,399,460
64756,1223,1325,1319,1710,1400,1657,1036,1514,1553
374973,0,1,1,1,0,2,0,1,0
100130197,0,0,0,0,0,1,0,0,2
9813,6991,7711,7713,8108,6924,7779,5384,6533,7966
1580,0,0,0,0,0,0,0,0,0
163720,0,0,0,0,0,0,0,0,0
1579,0,0,0,0,0,0,0,0,0
260293,0,0,0,3,1,3,0,0,0
199974,0,0,0,0,0,0,0,0,0
284541,0,0,0,0,0,0,0,0,0
100874253,5,3,5,3,5,5,2,2,0
10158,1511,1512,1452,1333,1025,1210,579,829,793
6886,1,2,1,7,5,7,23,29,25
6491,3380,3855,3794,4359,3684,4198,2602,3317,4030
51727,9557,10279,10013,10330,9197,10427,6253,8737,9652
102724077,0,1,2,1,2,0,0,4,1
2301,0,0,1,2,0,2,0,0,0
84793,144,152,169,223,178,173,119,150,179
2306,82,102,95,166,130,149,74,94,105
388630,318,298,262,620,531,610,66,100,94
391037,0,0,0,0,0,0,0,0,1
200010,4,2,0,4,4,3,1,3,0
54558,359,401,411,379,342,419,306,352,374
84871,0,0,0,1,0,0,0,0,0
79656,0,0,0,1,1,1,0,1,0
101929721,0,0,0,0,0,0,0,0,0
100874313,0,0,0,0,0,0,0,0,0
1996,0,0,0,0,0,0,0,0,0
63950,2,0,0,1,0,0,0,1,0
11124,4380,4534,4654,5845,4848,5454,3330,4556,5110
1031,6685,6616,6506,10013,8493,9561,1684,2403,2544
100616189,0,0,0,0,0,0,0,0,0
102466656,0,0,0,0,0,0,0,0,0
284546,0,0,0,0,0,0,1,1,3
26994,3655,3707,3826,4757,4122,4723,4144,5549,6224
22996,24,35,25,160,142,193,355,454,515
102724097,0,0,0,0,0,0,2,0,0
2060,3090,3535,3373,4073,3488,3958,2686,3259,4000
114883,5547,5803,5749,6739,5743,6565,6467,8089,9639
4898,9866,10765,10687,12665,10933,12489,8604,11268,12920
100313892,0,0,0,0,0,0,0,0,0
5865,3057,3743,3537,3554,3301,3354,5490,6176,8742
51060,5279,5505,5334,6102,4984,5813,3645,5091,5829
112970,0,0,0,0,0,0,0,0,0
104355143,0,0,0,0,0,0,0,0,0
91408,2120,2172,2265,2272,1905,2211,1903,2405,2921
9372,1054,1191,1184,1426,1212,1343,956,1234,1294
200014,2314,2385,2455,2640,2205,2471,1569,2108,2303
4998,1807,2026,1936,2449,2085,2246,1769,2067,2519
84950,2834,3164,3087,3668,3200,3574,2410,3186,3517
23318,1823,2061,2237,2761,2434,2783,2269,2761,3527
105378722,1,3,1,1,1,1,2,2,3
2882,0,0,0,0,0,0,0,0,0
348378,0,0,0,0,0,0,0,1,0
65260,1058,1170,1168,1153,1059,1066,1437,1771,2102
79699,1794,2117,2013,2477,2177,2501,1919,2272,2740
440590,0,0,0,0,0,0,591,743,921
55268,487,492,468,744,600,715,166,193,190
6342,4230,4457,4808,4567,3997,4597,2893,4018,4610
100616156,0,0,0,0,0,0,0,0,0
100616458,0,0,0,0,0,0,0,0,0
100616145,0,0,0,0,0,0,0,0,0
127435,0,0,0,0,0,1,0,0,0
6512,0,0,0,2,1,0,13,13,19
1376,797,889,843,1116,923,1110,704,829,975
54987,1467,1605,1527,1630,1448,1555,820,1270,1304
4116,1607,1737,1587,1624,1483,1576,1390,1948,2196
100507564,5,20,12,8,8,13,6,8,14
7804,3631,4251,4090,5392,4947,5290,2261,2737,3222
163742,0,0,0,0,0,0,0,0,0
63948,0,0,0,0,0,0,0,0,0
148979,613,569,575,1256,949,1020,273,307,413
105369175,11,6,5,30,22,23,4,5,2
55706,6080,6607,6810,7249,6337,6936,4340,5629,6712
54432,1208,1287,1227,1137,981,1131,589,806,813
1733,1,2,3,4,1,8,0,2,2
51668,2467,2654,2589,2466,2036,2478,1436,2116,2329
115353,2329,2347,2483,2403,1931,2144,1805,2389,2673
388633,0,0,0,0,0,0,0,0,0
9528,3708,3868,3943,4942,4380,5156,3147,4353,4661
127428,425,486,481,568,481,495,406,540,643
100616315,0,0,0,0,0,0,0,0,0
200008,0,0,1,1,0,0,0,0,0
606495,176,217,182,265,230,252,146,137,159
51253,6027,6170,6245,8083,6528,7524,5023,6746,7677
23648,877,966,930,1021,837,995,433,498,682
619518,1,5,9,8,7,8,8,7,17
26027,122,140,118,101,83,87,118,153,163
338094,5,5,5,0,2,1,9,5,7
374977,0,0,0,0,0,0,0,0,0
100527960,0,0,0,0,0,0,0,0,0
7268,116,142,94,141,112,141,69,92,117
25973,313,313,333,382,347,379,267,289,343
55001,0,0,0,0,0,0,138,176,220
163747,0,0,3,2,4,2,3,1,1
1718,23852,24788,24629,29574,22997,26746,36605,42674,50887
100126514,0,0,0,0,0,0,0,0,0
199964,0,1,0,0,1,0,0,0,1
7809,0,0,0,0,0,0,0,0,0
255738,1,0,0,24,16,17,1156,1267,1429
23358,4373,5949,5372,6396,5977,5840,3824,4518,5783
100507634,40,40,42,63,46,57,22,17,23
100616272,0,0,0,0,0,0,0,0,0
8613,123,114,99,135,110,141,59,58,70
5563,0,3,1,345,346,427,580,817,959
199920,0,0,0,1,0,0,0,0,0
731,0,0,0,0,0,0,0,0,0
732,0,0,0,0,0,0,0,0,0
1600,0,0,0,0,0,0,0,0,0
101926890,0,0,0,0,0,0,0,0,0
115209,315,340,326,449,349,458,579,697,797
4070,0,0,0,0,0,0,2,0,0
114803,1064,1271,1227,1502,1496,1633,1297,1524,1783
3725,5748,5416,5261,5080,4144,4406,4008,5741,6552
100131060,2,3,2,0,2,2,0,0,1
101926925,5,8,14,9,11,10,8,8,8
729467,0,0,1,0,1,0,0,0,0
55277,202,181,175,214,210,251,278,366,440
100616409,0,0,0,0,0,0,0,0,0
101926944,0,0,0,1,0,1,1,0,3
51361,879,974,1053,1396,1336,1549,1430,1898,2156
1573,12,2,10,10,17,5,140,220,211
127795,0,0,0,0,0,0,0,0,0
101926964,0,0,0,0,0,0,0,0,0
100996570,0,0,0,0,0,0,0,0,0
4774,161,181,161,314,323,353,32,41,68
645030,0,0,0,0,0,0,0,0,0
414927,0,0,0,1,0,0,0,0,0
83941,1159,1169,1201,1378,1110,1311,663,899,956
10207,1979,2490,2220,3056,2783,2874,1195,1444,1712
100422902,0,0,0,0,0,0,0,0,0
100422946,0,0,0,0,0,0,0,0,0
54596,0,0,0,0,0,0,0,0,0
163782,0,0,0,0,0,0,1,1,0
7398,6252,6948,7062,8233,7182,7944,6357,8424,9408
85440,3955,4881,4640,5039,4712,4819,2396,2781,3723
27329,0,0,0,0,0,0,0,0,1
84938,778,797,896,1018,890,955,700,987,1039
199899,0,0,0,0,0,0,0,1,0
100996301,0,0,0,0,0,0,0,0,1
27022,0,0,0,0,0,0,0,1,1
102464823,0,0,0,0,0,0,0,0,0
29929,833,891,896,894,843,999,806,1071,1158
23421,1289,1320,1370,1671,1336,1555,803,1124,1293
84455,457,428,440,541,461,532,354,484,581
79469,99,109,98,158,162,136,20,39,36
5236,5913,5846,5928,6399,5249,6091,3623,4862,5518
4919,1388,1682,1505,1640,1439,1563,1163,1353,1639
101927034,3,0,1,3,1,4,2,6,4
148581,1,0,0,0,0,0,4,1,4
57685,666,798,829,1169,1041,1147,841,984,1304
100616338,0,0,0,0,0,0,0,0,0
55225,1120,1252,1215,1833,1612,1841,988,1205,1386
3716,13831,16096,15675,15714,13718,14745,16905,20181,25259
101927084,0,0,0,0,0,0,0,0,0
105378775,1,0,0,0,1,1,1,3,1
100500854,0,0,0,0,0,0,0,0,0
406893,0,0,0,0,0,0,0,0,0
205,4766,5252,5226,5110,4414,4895,2053,2727,3047
9829,255,294,284,523,402,515,1748,2133,2634
54741,3785,3992,4011,4773,4216,4860,5856,7176,8323
3953,922,1010,1063,1461,1334,1581,1183,1467,1691
5142,0,0,0,1,1,0,0,6,10
101927139,0,0,0,0,0,0,0,0,0
84251,1,1,0,1,2,2,2,2,1
100422871,0,0,0,0,0,0,0,0,0
200132,0,0,0,0,0,0,0,0,0
10022,0,0,0,0,0,0,1,1,0
79819,251,269,300,156,156,151,228,311,332
57708,1811,2044,2038,2703,2462,2738,1950,2539,2782
23169,1202,1379,1305,1768,1517,1796,521,672,799
400757,0,0,0,0,0,0,0,0,0
149233,0,0,0,0,0,0,0,0,0
3595,1,4,1,4,0,0,1,11,5
26135,22262,24259,24271,27552,24561,26677,18248,24275,27208
1647,1816,1926,1956,1347,1327,1379,927,1438,1546
55970,16907,18198,18615,20031,17413,19707,16691,20589,24582
100289178,1,6,4,7,4,6,16,12,20
9077,0,0,1,1,0,1,1,4,1
79971,0,0,0,1055,868,1037,2955,3763,4075
100302279,0,0,0,0,0,0,0,0,0
6121,0,0,0,0,0,0,0,0,1
55635,4137,4590,4542,5345,4604,5300,3548,4654,5445
101927220,6,11,13,17,7,14,16,21,29
57554,6,3,6,3,12,6,12,7,15
5301,0,1,0,0,1,1,2,0,0
55631,1886,2085,2059,2309,2080,2273,1614,2179,2466
9295,4986,5317,5507,6852,6058,6750,5816,7621,8361
81573,2581,2687,2697,3013,2649,2890,2021,2719,3093
11147,57,54,66,58,46,67,63,80,98
1491,72,79,59,136,103,120,271,388,395
101927244,0,0,0,0,0,0,0,0,0
5733,0,0,0,0,0,0,23,11,20
100132618,2,9,11,4,9,10,8,5,1
9406,2980,3086,3242,3830,3309,3752,2148,3044,3309
406962,3,1,1,3,2,4,3,2,1
100852410,7,13,6,17,9,13,11,21,19
257194,557,631,656,849,775,832,389,516,657
100852409,0,0,0,0,0,0,0,0,0
101927295,0,0,0,0,0,0,0,0,0
127255,106,120,114,126,89,158,61,73,92
100526835,0,0,0,0,0,0,0,0,0
8790,644,645,709,809,745,828,364,522,503
51086,0,0,0,0,0,0,0,1,0
105378804,0,0,0,0,0,0,1,0,0
105378803,0,0,0,0,0,0,0,0,0
127254,0,1,1,0,1,1,0,1,2
101927320,0,0,0,0,0,0,0,0,0
1429,11238,11428,11812,11055,9738,11440,5597,7259,7987
127253,1543,1715,1727,2341,2095,2297,1174,1562,1833
431707,0,0,0,0,0,0,0,0,0
204962,1,1,1,0,0,2,24,27,51
34,2234,2416,2575,2536,2193,2595,2299,3243,3430
1744,309,364,398,335,300,338,365,479,542
5876,2530,2831,2831,3800,3317,3723,1808,2534,2777
692085,2,0,10,6,8,5,3,0,2
26805,8,3,10,11,4,4,1,3,4
26804,5,3,4,5,4,3,0,1,3
4438,1,1,0,0,3,0,0,1,4
127247,0,0,0,0,0,0,0,0,0
101927342,0,0,0,0,0,0,0,0,0
256435,7,7,5,15,11,11,71,121,138
81849,4,3,8,5,4,5,794,1041,1141
102466995,0,0,0,0,0,0,0,0,0
10026,3110,3510,3504,3923,3479,3939,2357,3159,3481
26289,702,718,658,322,280,320,482,662,714
26009,2800,3248,3361,3795,3356,3772,3452,4275,5041
23032,3509,3844,3955,4299,3927,4473,3235,4223,4602
374986,1198,1493,1318,1819,1630,1908,970,1275,1471
374987,26,18,14,20,16,18,19,31,33
91624,2504,2762,2790,2328,2098,2220,2607,3566,4495
8880,5843,6467,6199,7244,6114,7055,8657,10712,13203
11080,1626,1718,1700,2049,1791,1976,1256,1654,1828
54810,5,2,4,9,7,9,6,4,7
149047,0,0,0,0,0,0,0,0,0
5737,163,133,144,227,218,241,546,678,872
10964,203,196,232,486,486,513,1153,1468,1581
10561,1098,1144,1156,2458,2290,2530,360,457,570
64123,0,0,0,0,0,0,0,0,0
101927412,10,10,9,21,21,26,25,31,40
23266,2693,3041,3125,9450,8218,9443,932,1074,1336
101927434,0,0,0,0,0,0,0,0,0
101927498,0,0,0,0,0,0,0,0,0
101927587,0,0,0,0,0,0,1,2,1
101927560,0,0,0,0,0,0,0,1,0
79739,376,457,430,499,436,461,361,464,549
5567,2615,2971,2944,3561,3189,3550,2582,3417,3883
148418,5,4,12,15,10,12,27,24,31
391051,0,0,0,1,0,0,0,1,1
58511,1,0,0,0,0,0,0,0,0
80135,1969,2090,2113,2643,2231,2508,1468,2135,2395
2787,4117,4144,4146,4618,3722,4252,3950,5358,6858
100505741,8,21,12,22,19,15,9,8,12
1486,629,739,724,909,772,869,365,486,573
103695366,0,1,3,5,1,0,0,0,1
439927,0,0,0,0,0,0,0,0,1
117178,1584,1878,1849,2165,1950,2098,1054,1458,1702
23566,0,0,0,0,0,0,82,110,136
255231,42,36,43,206,180,188,197,247,272
55283,5,6,5,143,112,156,123,194,211
126820,1,1,0,11,11,18,30,28,22
100616481,0,0,0,0,0,0,0,0,0
84144,121,174,172,244,219,257,214,282,335
148423,824,870,817,1023,889,978,901,1182,1372
8915,1196,1243,1275,1243,1071,1253,1070,1372,1678
646626,5,7,5,6,2,4,9,13,19
23576,1747,1872,1935,1808,1513,1770,3699,4940,5878
3491,8480,9318,8753,9059,7616,8155,30063,42388,49630
54680,1774,2011,1997,2168,2044,2229,2889,3668,4225
255631,0,0,2,2,4,4,24,16,24
57489,919,948,1024,1004,885,978,827,1126,1205
102465842,0,0,0,0,0,0,0,0,2
9635,1,3,0,0,0,1,2,2,3
1179,0,0,0,0,0,0,0,0,0
22802,0,0,0,0,0,0,0,0,0
9629,0,0,0,0,0,0,0,0,2
105378828,21,22,19,27,11,24,2,11,9
51100,7264,7791,8288,8674,7674,8505,3823,4958,5965
9403,7691,8021,8340,9230,7821,9043,5785,7982,8653
9653,3268,3774,3802,5018,4565,5021,3314,4255,4742
339524,5,7,6,12,7,11,9,10,7
101927844,0,0,0,0,0,0,0,0,0
105378832,0,0,0,0,0,2,0,0,0
8543,3545,3479,3631,3803,2985,3523,1117,1375,1579
100505768,0,2,0,1,0,2,0,0,0
101927891,1,3,4,3,5,4,1,4,3
5586,3846,4428,4674,5574,4915,5523,4104,5086,5970
2959,1160,1199,1157,1260,1160,1267,995,1312,1397
56267,592,617,635,934,782,951,737,1041,1084
494115,1248,1411,1361,1749,1429,1738,1590,2089,2542
2635,3894,4330,4292,4328,3957,4527,1412,1801,2094
2633,1656,1794,1844,1813,1642,1848,1172,1547,1808
2634,85,97,85,103,131,140,305,411,407
388646,0,1,0,0,1,1,0,0,0
115361,4,2,5,64,55,74,0,0,0
115362,4,3,3,10,6,10,0,0,0
729930,2,7,2,5,5,4,4,3,9
163351,0,0,0,0,0,0,0,0,0
400759,54,71,66,71,59,65,35,47,67
23507,350,460,424,652,618,693,988,1216,1522
84230,1120,1285,1395,1180,1063,1187,918,1130,1489
400761,3,10,7,9,7,11,11,11,18
55144,1876,2022,1885,2736,2204,2625,1597,2136,2645
105378846,0,0,0,0,0,0,1,1,1
492303,35,51,36,62,52,59,67,82,75
284695,1411,1619,1625,2016,1756,1914,1673,2364,2647
343472,0,0,0,0,0,0,0,0,1
84146,1731,1935,2044,2553,2241,2609,3294,4328,5042
164045,0,0,0,0,1,0,22,42,49
8317,1447,1519,1498,1607,1483,1633,1563,2117,2371
7049,26,36,32,39,56,61,97,104,135
676,0,0,0,0,0,0,0,0,0
